mass,speed,volume
1.144859668445416645e+00,-1.113148333529010880e+00,1.565448508629830870e+00
2.013523466692038966e+00,7.229943959312380430e-01,-1.655263031406875029e-01
-5.580487336398262110e-01,1.798026828961452495e+00,-1.839785459854783145e+00
-1.603292482351718284e+00,-8.980299790495807066e-01,-1.432597645848309731e-01
2.949379451107558836e-02,3.343790430843598394e-01,2.147905457931810758e-01
-1.579411541826473142e+00,-1.493813518538820606e+00,5.213423310789921938e-02
-1.156640026138759714e+00,-1.791697493704766941e-01,-7.565824919009780380e-01
4.465372901752668877e-01,2.171966661490778883e+00,1.528642882154000127e+00
-6.296161702647276037e-01,-3.217731703080900507e-02,-6.911613646440033509e-01
1.613515374305308780e-01,-1.454679693043793853e-01,1.128596913976130711e+00
-1.438572651516140555e+00,2.109785653407001860e+00,5.735772427275821483e-01
-2.400419577223988910e-01,5.210349777448788355e-01,-1.217589154223066572e+00
-4.762622481617480030e-01,-2.476837196662041718e-01,2.171883001392247436e-01
-1.661350392683832444e-01,2.337119532104103836e+00,-1.562863479905454600e+00
-3.256203401307067757e+00,-1.233301623735517882e+00,-2.294097149857932560e+00
-1.724302710631053781e+00,8.206915716366900426e-01,-1.130749897843749352e+00
-3.318111347756455665e+00,-9.729167881238598437e-01,1.557114994385899287e+00
-3.329072020676425159e-01,-2.745429413316152534e+00,-1.355275337641756117e+00
-1.045631385557031390e+00,-4.847125722199392417e-01,-1.709142669477333176e-01
-7.433203576702148707e-01,-1.805305133986024213e+00,-1.072308326716585603e+00
-8.556575879821289865e-01,-1.346644496137718305e-01,-4.432336409847227321e-01
7.700760829604589297e-01,6.998933395766465670e-01,-1.268318605979104063e+00
-1.514645111688146750e+00,4.874055431692180251e-01,5.959497774316713237e-01
-2.791167445891386656e+00,1.561935228020169930e+00,1.331166243267270399e+00
-5.836947011387831896e-01,2.108676830137681257e+00,2.607657659060825805e-01
-1.129274404153392863e+00,7.952668288086690573e-01,-3.544709157632696117e-01
-1.849193410007998750e-02,2.848650837848875628e-01,9.970046949160973337e-01
-2.790275925375061306e+00,-2.372148866777565868e-01,-1.190905065266901097e+00
-3.965238439848033924e-01,1.287471894693995367e+00,1.573509860383459358e-01
-1.251359809391771494e+00,-1.897500181978240885e+00,7.787995613140389350e-01
1.335867736693385988e+00,9.292044165065056482e-01,4.518372040674373258e-01
-1.974407413260562683e-01,-5.526828591925192491e-02,6.891370009769703930e-01
1.991577179649002494e+00,2.517823616836321055e+00,2.007844535999026903e+00
2.180680312369951857e+00,-5.120985963460746859e-01,1.503101685924759456e+00
-1.510485006310983369e+00,-1.250705257327944686e+00,8.970595931349486518e-01
-1.033003232260695015e+00,-5.897197143792248797e-01,-5.829455678467254653e-01
-5.690194440703736367e-01,1.423579016719278778e+00,1.129225415999879800e+00
-5.624779807250823715e-01,-4.319849262130190937e-01,-1.054598382425693814e-01
-1.840807040907354919e+00,1.272545622417058375e-01,-3.234402019337467848e-01
-8.125234588299047322e-01,7.717919332303775359e-01,2.749844137109547226e+00
-2.482998874920808952e+00,-1.952268548182878316e+00,8.777431024357558176e-01
-1.521360163751815264e+00,-1.593532654744443944e+00,4.834799587470295368e-01
-5.497764679480618977e-01,-6.046992404357897088e-01,1.335239952710531641e+00
-5.203931560013430602e-01,1.120602075247106644e+00,-5.502908997923405821e-01
-3.385521546711266261e+00,9.403624209074099016e-02,5.725545798449487300e-01
-1.612462284058301387e-01,-2.359757977843937038e-01,-4.680795821511677390e-01
1.008423022115299439e+00,1.941661964283065034e+00,-8.213767160704954495e-02
-3.927130360631013173e-01,1.280321682728943422e+00,-3.899398785250995925e-01
-9.688694526752488212e-01,-5.759410095493401327e-01,4.034919107989838882e-01
-3.417529776779676953e-01,7.912420973786149503e-01,-8.974294460583873700e-01
7.836931909797220097e-01,1.355144512936166112e+00,-7.966743529380251321e-01
-1.054515311388176446e+00,7.566759773187101690e-01,5.342183067128485341e-01
-6.967423457799308828e-01,-6.284588511410499345e-02,2.350110370971444373e-01
-2.059664719917461806e+00,2.776297528065344022e-01,2.368295698857990628e-01
1.640830396896457710e-01,-3.481579429618528732e-01,1.262140032043701954e+00
-5.954821633160977123e-01,-1.496008502942872131e-01,-1.149755475662996851e-01
1.301472214871780109e+00,2.910982941507357147e+00,1.596739702311750664e+00
-9.001922100669159654e-01,-8.652528043916818401e-02,-1.126248207378405919e+00
-1.854978092999227224e+00,6.642286564695312201e-01,-2.629542209810648012e-02
-9.105980438449652326e-01,1.032833335520042528e-01,7.643967941705691604e-01
-1.667020069955061912e-01,7.184384683429984042e-01,-2.271229049413516776e-01
-7.877179630970614355e-01,-2.746446417943606999e+00,1.448247361174068271e+00
-3.458259104971329601e-01,1.090309631776932964e+00,3.177953412040778192e-01
-1.865797684628590192e+00,-1.716440328900966650e-01,3.406421601579195935e-02
-1.458970119183983227e-01,-3.144047701960843710e-01,-4.197052143575030758e-02
2.249572518251641284e-02,-1.119227730170934687e-01,1.316223600795799031e+00
-1.095711451028493322e+00,-1.471097784976744816e+00,-8.971225871915577965e-01
-2.036103515694049904e-01,7.131955293319320877e-01,2.587544585969753452e+00
-1.864327153361173606e+00,9.258259500254494290e-01,5.933776499224985290e-01
1.420658878393993296e+00,1.858390763498371623e+00,7.403309009698320065e-01
-9.489317777527065401e-01,1.233900547171955075e+00,9.103182797598475817e-01
-2.008390340635100024e-01,1.759814256588874137e+00,-1.659318302280360369e+00
-9.176314149836304335e-01,5.677107044448306272e-01,9.446967310324414502e-01
-2.090058868630852551e+00,2.758149834435335013e-01,1.886360006563093883e+00
1.651533151230089036e-02,9.892044895365559309e-01,6.231615266961914035e-01
1.360662030649408605e+00,-3.582613651865381721e-01,2.024861664455443744e-01
-1.273582515445751628e+00,5.974661437190167956e-02,6.311538975588276701e-02
6.848730247507535118e-01,1.639089935770521089e+00,3.404248074211882469e-01
-1.101017917300870064e+00,1.097453739601641221e-01,-5.558311359517834616e-01
-5.727704900518333364e-01,-2.258638708541952367e-01,1.851718047689828950e+00
1.466472040330885518e+00,7.024160505265574228e-01,3.901121603902678592e-01
-1.283017948689190391e+00,-3.970814908854819469e-01,1.043635610204153963e+00
-1.863751924547077055e+00,-1.210267609307622116e+00,9.702343108473658884e-01
1.908102839408121199e-01,2.071939198117772829e+00,9.339163744191990579e-01
-2.738458915918693393e+00,3.180083365458467037e-01,1.092000617652875982e-01
-7.701200611813623365e-01,-1.983447978956857649e-01,9.013539998924656738e-01
-1.897469374924322105e+00,-2.746490449503848907e+00,7.849603494672126036e-01
-9.715668770316612246e-01,2.622172723155653529e-01,6.837617407042531070e-01
1.674543242070486881e+00,3.210263655852058307e+00,1.833522807322501391e+00
-1.912798416476413133e+00,5.724647383120602395e-01,-3.910706981836068463e-01
-1.687421083641090780e-01,7.791570748067022656e-01,-2.206156704421257109e-01
-1.198425359827564041e+00,6.881775558924156933e-01,1.519325928293558281e+00
-1.748063467640135649e+00,1.297810738660480689e+00,3.201249681713706496e-01
1.613900852919090356e+00,8.735096989506975218e-01,1.636226852394442322e+00
-5.019900396822052357e-02,1.499482559204178000e-01,7.897021049945717186e-01
-3.235426473327152053e+00,-3.281577491783561618e-01,9.782336766528080263e-01
-2.684978808026662334e-01,1.683864858550389032e+00,1.305716324035331166e-01
-3.036017465796414072e+00,6.261995964942238535e-01,-7.489509933791353991e-01
-3.828520466507478459e-01,-2.366510425097783532e+00,6.238848884918748450e-01
-2.498451531530070824e+00,-1.184297285418162371e+00,-9.325578399872165303e-01
1.023917980523812110e+00,2.155174486800022216e+00,1.177917763310735166e+00
3.167501944444024442e-01,-5.338734453959992354e-03,1.789658249347755081e+00
-1.451936397584386862e+00,1.908084134086111439e+00,1.162902335992627822e+00
-2.625067853825983732e+00,1.326844672675131509e-01,2.229683118779903772e-01
-1.452139813852555417e+00,-1.710830072466137608e+00,1.075192026758084340e+00
-1.782448297008297322e+00,-6.608445461827627820e-01,8.114537832168330356e-01
1.039879248718970306e+00,1.906415446243956424e+00,9.026593521703074607e-02
-3.716898093560031535e-01,1.072363916243095794e+00,1.905018140298972706e-01
-4.592122743697402143e-01,1.195894298589486704e+00,2.796272580766961946e-02
-5.763276272429009861e-01,2.478349176619686123e+00,-9.253511130124139061e-01
1.966364291587859858e-01,7.191018513642595256e-01,5.421843939741652907e-01
-1.821776865970736736e+00,2.654142699435213526e-01,1.472969664185086014e+00
-1.675082950113692126e-01,-1.329541564533324394e+00,-6.221767849739211487e-01
-2.371569207846800253e+00,-5.612959447004697289e-01,1.327835420710035796e+00
3.368602330942360723e-01,-7.970032566869056367e-01,6.166547802198177886e-01
-2.508181878749571325e+00,-1.642708852023994304e+00,-8.437158076910946658e-01
-2.894624198130061998e+00,-1.985467609841010006e+00,-6.324252964167984548e-01
1.753547934728368896e-01,1.095582045095901513e+00,2.768108564680920036e-01
-7.887916446972110807e-01,-1.595897240097002845e+00,-4.873252380284369689e-01
6.475969979516271735e-02,-1.300896927020864791e-01,-1.140510214541872847e+00
-6.488239519927108123e-02,1.539015850024280097e+00,8.908487521121456476e-01
-1.260978269778245009e+00,1.439167029445224955e-01,-2.439068743872674361e-03
-2.645997308927917402e+00,1.741350632371423401e+00,-5.065132162208982880e-01
-3.750788172005481425e-02,-1.225229255390964944e-01,5.426039398013116077e-03
-1.062073938128676787e+00,-2.850761664814869256e+00,-3.221094456099454773e-02
-2.135533892250724097e+00,-7.271019101793685380e-01,1.121010939513610971e+00
1.684057196390802424e-01,-5.500473821864075852e-01,1.941082712812943756e+00
-4.357497243908705076e-01,2.581355109073659282e+00,4.381192910633571747e-01
-1.235459684720616069e+00,9.712314694952051131e-01,-6.642050833719069791e-01
7.994230538773374750e-01,7.758066092461016194e-02,-6.959369719056860415e-01
-2.689187189387735044e-01,1.212314707418014059e+00,-4.682869172626662468e-01
5.432601285758091869e-01,1.519669036373358928e-01,1.757245228511430390e+00
-2.887027456933045855e+00,5.584541047572689765e-01,-4.059934365712748461e-01
-1.293096467190506305e+00,-6.387339210984218640e-01,-3.193903932894407438e-01
-2.503899656627287529e-01,1.265922199865547659e+00,1.412717948920805711e+00
9.030043171277823966e-02,7.145390283129886555e-01,1.291834076685173915e+00
9.556654736658516391e-01,1.003061449359317958e+00,1.625921888282912287e+00
3.014617390999274615e-01,2.403706346521170545e+00,1.854176545728541958e+00
-3.767322702790126265e-01,3.562724468621847329e-01,-1.040980770842190761e+00
-1.992998524471200739e+00,1.196083798667665343e+00,1.786878170037368430e-01
-5.550142431592599568e-01,-8.739702988170769959e-01,1.770447321227187842e+00
-6.453799210195609870e-01,4.210871724257974069e-01,4.811135398480769210e-01
2.927963573924285967e-02,-1.232457985497683151e+00,5.108724063421099526e-02
-7.668896594015222057e-01,1.693400414215972871e+00,-4.834484395563067860e-01
-3.339999704095458211e-01,-7.050125626745180618e-01,-4.443971363489980231e-01
-1.251797118079352344e+00,3.933668379834039386e-01,1.729891295331885404e-01
-2.125889923989606523e+00,-9.633844772858599637e-01,-2.262915569108974179e-01
-9.033098863621540353e-01,-8.214898263169256865e-01,2.110791428541954673e+00
-4.245855883704131584e-01,8.033854622543425972e-01,4.361455591262637377e-01
-1.279740491573699401e+00,2.760212753572495181e-01,2.140786535691329373e+00
-2.156539906882855462e+00,-9.284296587730216377e-01,1.015871746583846047e+00
-1.072128841933417176e+00,-2.083709096901474211e+00,-1.151330215757962572e+00
-2.171934199734437243e+00,2.939584109009041324e-01,-6.656416560855559217e-01
2.505684231323466182e-01,2.391418135634913344e+00,3.945925924121418404e-02
-1.309918148394770832e+00,9.533797415308432610e-01,-2.266019436416260024e-01
-7.313560116249585574e-01,-8.651456367351872956e-03,-1.203296536453926091e+00
-8.412979251397140201e-01,-2.349847796428464752e-01,2.402611821134284398e+00
2.817022419605486050e-01,-1.449989135209696633e-01,-8.305380354660216735e-01
-2.694272628808479286e+00,-1.678921543961272578e+00,3.340080706912325614e-01
8.430741895450835077e-01,1.253422280576730052e-01,3.533989929957092602e-01
4.298931909274930074e-01,-5.281551222881928354e-01,7.974210544253625965e-01
-3.560588786818760232e-01,-9.601630701630878839e-01,4.791917767085124291e-01
8.995193283305291665e-02,2.616705559582993557e-01,1.476980213272872655e+00
3.523625657017761537e-01,-7.204634968071983447e-01,-1.719864717701514056e+00
-1.343315157409335381e+00,2.113800284553927433e+00,-1.024677263665703664e-01
-3.787017298579980484e-01,2.900998383015820359e-01,2.341952098857064124e-02
-8.281159135959337281e-02,8.591700017809003054e-01,7.059811352645434246e-02
-1.219725977075465817e+00,-8.976601228397218524e-01,2.584284925994689619e+00
-3.019012885111722611e-01,-7.055033522837208526e-01,9.550143210098954727e-01
-1.741882185689284102e-01,-1.087828783477071015e+00,-1.313660220066591888e+00
-8.021860577064949815e-01,9.722955865977077616e-01,-9.258369741270228159e-02
-1.715239077758623498e+00,-3.628331069846081336e-01,2.371790036127269907e+00
-2.084748302417559263e+00,-8.140899137977444244e-01,3.837733095875929812e-01
1.080097008414810933e+00,1.089114882457593358e+00,1.075721885114717224e+00
-1.549407629176197121e+00,-1.698432265569383759e+00,-1.407318507861843315e+00
8.489068842533364911e-01,9.298600367364565633e-01,1.001625861483436353e+00
-7.840955334360441009e-01,1.770928972597416884e+00,-5.686160147523164898e-01
-4.623900207030184339e-01,-4.409532003964961033e-02,-1.399971567423506480e+00
-1.418989017773744532e+00,1.034834086268743292e-02,-3.009189191613054204e-01
-1.616041142589721424e+00,1.506957662560771238e+00,-1.493717515567027920e-01
-2.586863705502560506e+00,-6.802892552031393203e-01,2.145941252933321941e+00
-1.827328249587469866e-01,2.283792791067743577e-01,-7.228991124120323075e-01
3.321464291778510880e-01,6.218780575001696675e-01,-3.243865265054940439e-02
-1.033630060457767508e-01,-1.037742273414460792e+00,1.389286103632908942e+00
-2.549612012291296859e-01,-1.428032116793098272e+00,1.554289961204073922e+00
-2.219997368943247729e+00,1.220080752168834604e+00,3.109300638448658227e-01
-3.323556839305763511e-01,-4.573303955670899867e-01,1.843227069795748241e+00
-9.892100258250638989e-01,-1.526616747833799304e+00,-4.168966225507507728e-01
-2.368749835292969230e+00,-5.640046701103557103e-02,1.781988152193806574e+00
-2.420440909084382586e-01,-8.439774683255096832e-01,-2.039184497048135203e+00
-1.154011003845026195e+00,6.308945339372373784e-01,9.288571110414935994e-01
-2.153608248542894898e+00,-8.890465800361881943e-01,9.686625061212710275e-01
-1.009562509895916005e+00,-1.512127025698504879e+00,-1.813651502265570592e+00
-9.493042337340116266e-01,4.563754279229084165e-01,1.617066993367817007e+00
-2.197109731587524095e+00,-6.367862865992017785e-01,-5.231095943049235419e-02
-2.136130054054548921e+00,6.346516914447490887e-01,-3.522191342196581143e-01
-3.048409977653771641e+00,1.113315789358347851e+00,-1.693145168244104326e+00
-5.273964405859998816e-01,2.976642885611965328e-01,-1.744019009427781874e-01
-1.640261438025651275e+00,2.211148297391490214e+00,-5.761297874567228305e-01
-2.944593468280462534e-01,1.111638684816994571e+00,1.896225719117935249e+00
2.393916290549538139e-01,-2.470009537832524860e-01,3.878162474485405964e-01
-1.427519192176369689e-01,1.032281175091768866e+00,2.704881326178110168e+00
-8.934126958193630008e-01,1.231758358879280646e+00,-3.563889805263367183e-01
-1.266018077938608100e+00,6.327143432775521603e-01,-9.782435696354003785e-01
-9.746114999363175713e-03,1.971649915685329768e+00,5.307358370322884378e-02
3.879215510283182677e-01,1.482467851715105311e+00,1.698232801699026906e+00
1.031841877353558923e+00,1.943394337434797059e+00,-5.270518543280096058e-01
-1.744092782350544102e+00,-2.226268448754622487e-01,-6.005649977626703606e-01
-1.080847755207460681e+00,-4.443381787415092710e-01,-1.684502587503113880e+00
-1.298344984410999992e+00,1.980447701683470063e+00,-1.508579944298799602e-01
2.417289108293907418e+00,2.001837472287055331e+00,-4.794411122712772810e-01
9.011649103871233191e-02,1.915378907043087109e-01,-1.726807702647650711e+00
-3.629816840771700193e-01,2.719554287052081132e-01,6.796429500429688186e-01
-2.243164953662981631e+00,-1.022483927387553004e+00,6.638970598826401393e-01
-2.798189550898383615e+00,1.708063353223971959e+00,1.208477523524491115e+00
1.493674421487318549e+00,1.158889698063894080e+00,1.491934404074096276e+00
-1.646650164166775454e+00,7.098937340526892403e-02,-7.469782623151677292e-02
-1.955410550436418315e-01,2.571135303231271152e+00,5.958203687505468915e-01
-1.840522298579784000e+00,1.147467161862505136e-01,2.374500474661844773e+00
1.461716447630029281e-01,1.976165362826336036e+00,3.108008579606600930e-01
-7.924570149121441531e-01,1.218128813655755760e+00,-1.285640271196199835e+00
-1.567532622554128841e+00,-1.217442304303698153e+00,1.004467310289966830e+00
-2.779222223883979659e+00,-1.595855251597921853e+00,1.422668925246434402e+00
-1.538131078594020540e+00,-1.273398480272109667e+00,-2.861682638127506006e+00
1.325103763574276838e+00,1.296474382674474679e+00,4.543612375727468233e-02
-1.158409572492132167e+00,-1.309835794332570691e+00,5.644198203751289444e-01
8.415291460593461448e-01,1.312851641896506105e-01,3.147645323581321763e-02
-2.295928288365765013e+00,-2.369762738253163636e+00,-1.799705486865918580e+00
-7.497160145578258827e-01,-9.614261173498579449e-01,-1.240006162052926797e+00
-8.688641319893048998e-01,1.810260731012848456e+00,1.269639766652477020e+00
-1.539306667589084743e+00,-1.816942274825157355e+00,1.251057935609919403e-01
-5.467270565249269243e-01,-9.243128177765482789e-01,2.471018846054855167e-01
6.279916050169371822e-01,1.413128149040882464e+00,4.825944530212333272e-01
-2.342363386426396410e+00,-4.340643787297081557e-01,2.459741407469623886e-01
4.970911638818671374e-01,8.198962938209342077e-01,-1.390806325896439377e+00
-2.617515947396375608e+00,-1.563285879780144327e+00,-5.512596212774947269e-01
-1.747054559353395042e+00,-3.740495864782927837e-02,-1.409167696569463724e+00
-2.162979347889377735e+00,-1.593024005303210533e+00,-1.423167549023986345e+00
5.609497636769800177e-02,3.891654397004274402e-01,-4.286876121119742589e-02
-9.720903674289194107e-01,-9.310668632412728574e-01,-2.160647700213723654e-01
8.106415565226954278e-01,-8.008750998593081594e-01,7.617752938878968871e-02
1.305569571801222351e+00,6.036973652504658006e-01,-5.301682516985803950e-01
1.128489492183070819e+00,2.326900839294161916e+00,1.237701167467245345e+00
-1.022265024924542853e+00,-1.413758849829541919e+00,-1.997344030966984318e-01
-1.646531553701713779e+00,1.491559820455858054e-01,6.977618982241482470e-01
-1.448765820683288963e+00,-2.375589816671817012e-01,-6.450409817255867706e-01
1.031385933302958913e+00,-1.189847016315135897e-01,4.366638597829609614e-01
-1.184249378406694309e+00,-1.018776163370390675e-01,2.955775643385374352e-01
-8.287790060376921675e-01,-2.883444022077960023e-01,1.323725231063197283e+00
-2.472275447832225304e+00,-2.625380456387378381e-01,2.175863654645635137e+00
-9.084621571050257582e-01,1.729967826520468543e+00,1.533534627557687768e+00
-8.975407832753067305e-01,1.951326782939794224e+00,8.357287229724221778e-01
-1.266433718653502183e+00,2.133325837643682554e+00,6.072707147128524330e-01
1.463828448823253359e-01,7.497560881660864096e-01,-2.450176375689858688e-01
-2.684102871751488983e+00,-2.880035427716878260e-01,-2.636997478384890403e-01
8.933870103990242395e-01,1.285670189358255833e+00,1.669646974144630924e+00
6.777843900867484006e-01,9.775924542704553799e-01,4.573379517394206006e-01
-1.052289364779170899e+00,-3.275673717836744991e+00,-8.876337411996411131e-01
-7.015376527197436651e-01,-4.497524048516104989e-02,-2.112057356353577164e-01
1.546801060047743315e+00,1.130003736916317614e+00,1.874836874631389705e+00
-1.342598580162247535e+00,-2.346580870722156043e+00,1.086140348857271287e-01
-5.159726436543077277e-02,1.464640652628891759e+00,1.682504768545235008e+00
-2.554696793243861563e+00,-1.132482043058702925e-01,8.595365111115776946e-01
1.267683157173219000e+00,3.856377800704218206e-01,1.462366993268461979e+00
-1.595055516159867848e-01,2.504919997196288328e+00,-2.789927924325188435e-01
-5.594100069643779261e-01,3.851663838603947010e-01,1.850970620180786952e+00
-2.055070530446632127e+00,-1.862054324190201449e+00,7.514636985853668794e-01
-6.699993106592548875e-01,-1.195915323186619084e+00,1.374857704113563006e+00
-2.046442097748270683e+00,-2.212150917623054713e+00,8.837802023028412668e-02
3.618322187515201627e-01,-1.497055621250739987e+00,5.113327662930089446e-01
-1.793375302291001283e+00,2.741253738528909079e+00,8.206552272796110437e-01
-4.766935180633131708e-01,-8.495827060306188061e-02,1.727028661585441993e+00
-4.754653135789664309e-01,-5.620578491650121133e-01,2.003227938320695789e-01
2.306308055216799602e+00,9.930118050444042277e-01,-1.279319307809624884e-01
-1.560203046406799965e+00,-1.900872270032066269e-01,-6.575393860984573013e-01
1.667891938805303509e+00,1.111174327741213164e+00,1.460563744092242100e+00
-1.434022546955715516e-02,1.039852938538448512e+00,1.649508630602246895e-01
-5.352751835091291710e-01,-7.419055878518914238e-01,9.913910800108302057e-01
-6.591179738320225301e-01,5.474996896553658843e-01,2.922946676622893314e+00
-1.647856055483177373e+00,-6.513741878733424473e-01,4.574022934912344018e-01
-1.526348974351774190e+00,1.121589330823498099e+00,-1.093282246991907458e+00
-5.185241068316669422e-01,1.849709398111091030e+00,-5.893968572444313603e-02
2.733958223994548131e-01,3.433526844529092847e-01,1.008502342428913678e+00
1.388172319466194571e+00,-1.270257431934437964e+00,-4.748822410698312346e-01
-1.573273881610599112e+00,8.240118347958198530e-01,1.077019608239846438e+00
-1.397751632347481676e+00,-6.671373094979647922e-01,5.545870683601642481e-01
-2.075124908067470741e+00,-6.574793902702025239e-01,1.474848025546315333e-01
-7.993153060336637417e-01,-7.931262035805295429e-01,-3.804233500162512716e-01
-2.895958002510791163e-01,2.929420204853902643e+00,6.156310756472846979e-01
-1.908642575850673095e-01,3.020185731403335350e-02,5.231095759157303737e-01
-6.374200327814433242e-01,-6.433536786310337652e-01,-4.708622519414620289e-01
-3.379847131734772248e+00,-3.263521975260572638e-01,-8.449708558076609588e-01
-1.494682488100478990e+00,1.203227468139564049e+00,-6.579200642084984674e-01
-1.404368617368722871e+00,-5.098215586331629190e-01,-2.129312144219516423e+00
-3.448194447328329915e+00,-3.726882164359854865e-01,-2.241684781336203969e-01
-1.000642992973102663e+00,-1.811508260951656180e+00,7.266893503067402005e-01
-1.702349356691050364e+00,4.619022542634703132e-01,6.260964499561294527e-01
-3.890626540055391880e-01,1.564166581306481785e+00,-3.612602252391999835e-01
-1.395357471728605470e-01,3.803065198946620207e-01,8.634285381881797727e-01
-9.941584249814388041e-01,5.315600140116818473e-01,9.759991087167109169e-01
-3.725095839211925441e-01,-1.324293348258258618e+00,-9.890368368904898233e-01
-9.653721480234626062e-01,5.622682830939109699e-01,6.903230490165823685e-01
-2.377679753137846852e+00,-5.158558396701893312e-01,-1.732774332680892648e+00
-2.636422537016645862e+00,-3.558922883531037140e-01,1.904797244153620950e-01
4.165135793438468070e-03,2.384676670595166303e+00,1.355561667450190244e+00
2.982212050530079761e-01,1.324940576767563272e+00,-1.432776419939026935e+00
-1.266339857661491042e+00,-7.596004646724902054e-02,5.407934546747070748e-01
-1.866565430547694859e+00,-7.308017758899409966e-01,4.449612583913490904e-01
-2.529704090649808723e+00,-5.664653830515162802e-01,2.418697651172672991e+00
6.995299576145463938e-01,-6.892999737665573834e-01,-1.500955210658709404e+00
-1.839200931003999173e-01,-1.542474760406634449e+00,1.624822052818917006e+00
-1.539026695685333124e+00,6.711343598843186875e-01,5.968518299590552800e-01
-1.929790705526860606e+00,-1.666557022494117524e+00,8.323531991356998283e-01
-1.466769398384390133e+00,8.237923721731164051e-01,-3.216259688783321691e-01
2.697660722836661140e-01,1.559117570451241441e+00,2.182411706205550583e+00
-2.069888835043434128e+00,-8.908185676301820788e-01,-1.020081214246070456e+00
-2.075600669991333191e+00,2.434389195490998414e+00,-2.385669409336525604e+00
-9.714508182168908323e-01,-7.098035016388402063e-01,-1.380659125348264737e+00
5.827312439874596794e-01,9.606417670440821066e-01,1.797612375954651120e-01
-2.464805484502069710e+00,1.183095195385177378e+00,-2.761712997503017464e-01
-2.678985625977745588e-01,1.082872363153160489e+00,3.481648751606458148e-01
4.754193448613710515e-01,1.063028050796560320e-01,1.525550494506779931e+00
-2.237802821241931195e+00,-4.857745729420720471e-02,1.435254576344012545e+00
-2.107324820095749729e+00,4.765629041402145161e-01,-1.180858530278208862e+00
-1.186496094826192005e+00,1.822308870460830788e+00,5.387858391634484656e-01
-3.508165954078215520e+00,-1.343320654773832112e+00,1.257189281533077352e-01
-1.164419752447862777e+00,7.767525888723433303e-01,2.509322356812593857e-01
3.015214805083255012e-02,-2.006303502101491887e-02,-7.075760023760540030e-01
-1.717347474416110575e+00,2.404087729673681118e+00,4.377663176028623315e-02
-1.144338297611019239e+00,1.795285289690787267e-01,1.947640506007517702e+00
-2.975902659674195760e+00,2.395150924821450589e-01,-2.932071324305884907e-01
-6.352308152241543659e-01,1.290034978186084924e+00,2.736448028988209269e-01
-1.796769347785350135e+00,-1.750719284243051010e+00,1.210804948678404491e+00
-3.788005671477239211e-01,-5.510713934230180300e-01,-7.178339916378781993e-01
-2.526892243031318763e+00,-1.027952594337988579e-02,1.811000112069020895e+00
1.800220773643861127e+00,2.174289443614156880e-01,-1.357424664918369106e-01
-3.329945770560939877e+00,5.432049465299743085e-01,-4.467464567281982379e-01
4.817454709634083621e-01,-2.244101156394417984e-01,5.560665622445282175e-02
-2.805108996062219973e+00,3.139595963297681092e-02,2.020133075816671120e+00
1.452341551938969966e+00,1.560877573542776564e-01,-5.967719650407989906e-01
-4.141792300013263928e-01,9.339547662941906081e-01,1.304389387138361389e+00
7.507546440803669618e-02,-7.276173514840567069e-01,-2.185113107795648713e+00
-3.555231441540876780e+00,-6.771457807591281242e-01,1.843574295450350897e-02
-3.109544099561801778e-01,9.696666770302347915e-02,2.419482325799838573e+00
-2.077426379005800516e+00,1.620385892802728378e+00,-1.009488028842913776e+00
-1.906930070041736425e+00,-1.540683317742511660e-01,1.490419041680550283e+00
-1.699220905067534204e+00,7.569898664848870862e-01,1.004498905780053519e+00
-1.612492303662906856e+00,1.536870346431067569e+00,4.217020679052322363e-01
-3.547753046170727953e-01,-7.702140879800205564e-01,4.052019857928921276e-01
-9.053701619210531293e-01,1.289166377705969757e-01,1.457285833497060645e-01
8.070080060630431262e-01,1.133082396075558052e+00,-3.796594234921676358e-01
-3.198181860581319036e+00,-1.267186298130096755e+00,-1.976357340697444398e-01
-2.890258676615301781e+00,-6.937711997523906549e-01,1.675860704229148457e+00
-1.387705666696299023e+00,6.945928649951563782e-01,2.697284771096281064e-01
-4.451315123539646978e-01,-8.878743147819512238e-02,1.367080515463597656e+00
-2.131590053677828056e+00,-2.193935791283257775e+00,6.543412149565652758e-01
-1.430458180174672300e+00,2.477497246741828807e+00,-1.125735072861693054e+00
-2.390833533957142265e+00,-1.420716029785205503e+00,1.146288219669704400e+00
-5.566449925925688325e-01,-2.969967734978632423e-01,4.196781723623572713e-01
-2.944326801834540319e+00,-1.639716103100905764e+00,-2.034309641195186202e+00
-1.860801589756360563e+00,9.534098068022686667e-02,-4.505281487116324923e-02
-1.720107024397372841e+00,1.191958302456201935e+00,1.164391813088235139e+00
2.671568822937879784e-01,3.723305723614429574e+00,2.013889850648139301e+00
-3.165054824348558782e+00,2.273594572100312128e+00,3.587682733744679275e+00
-2.249367152851180940e+00,7.863243740554501926e-01,4.669474186678602701e-01
-1.446435739261089815e+00,-1.693267341927861658e+00,3.595697055613962800e-01
-4.211875253479846481e-01,-5.566759132037257807e-02,1.390987711341388766e-01
8.283014990129875521e-01,-2.184391283356812430e-01,1.684705157139477549e+00
-2.236110574482258251e+00,1.113677029818741726e+00,4.770945118980084443e-01
-1.552575279561949850e+00,-7.217075423149230673e-01,1.557856617223939866e+00
-7.240009445835169366e-01,-7.764671638328244363e-01,1.472773249112285354e+00
-5.996554732578305291e-01,3.854343617447998360e-01,2.249696730157820124e+00
